qbHitId,playId,teamId,playerId,position,statNull
510268,8437,1540,20010061.0,DT,0
510269,8455,1800,20040179.0,DE/DT,0
510270,8478,1800,20000149.0,DE,0
510271,8493,1800,20000034.0,S,0
510272,8515,1800,19990094.0,DT,0
510273,8516,1800,20030700.0,DT,0
510274,8574,1800,20000149.0,DE,0
510275,8586,1800,20000149.0,DE,0
510276,8591,1800,20000149.0,DE,0
510277,8594,1800,19970452.0,DE,0
510278,8670,810,20000253.0,DT,0
510279,8710,810,20030166.0,LB,0
510280,8727,2120,20000197.0,DE,0
510281,8752,2120,20040010.0,CB,0
510282,8825,2200,19990058.0,DT,0
510283,8838,2200,20020011.0,DE,0
510284,8876,2200,19990058.0,DT,0
510285,8880,2200,20030138.0,DE,0
510286,8946,3000,20040734.0,DT,0
510287,8961,810,20000479.0,DE,0
510288,8973,3000,20030009.0,DT,0
510289,9000,3000,20030009.0,DT,0
510290,9024,3000,19980049.0,DE,0
510291,9026,3000,19960057.0,DE,0
510292,9028,810,20000253.0,DT,0
510293,9044,810,20020104.0,DE,0
510294,9061,810,20000009.0,LB,0
510295,9087,810,20000253.0,DT,0
510296,9109,3300,19980022.0,FS,0
510297,9236,3300,20040240.0,LB,0
510298,9248,3300,19970117.0,DB,0
510299,9272,810,20020104.0,DE,0
510300,9274,810,20040047.0,DT,0
510301,9366,3700,19950016.0,DE,0
510302,9367,3700,20020026.0,CB,0
510303,9399,810,20000254.0,S,0
510304,9429,3700,20010063.0,LB/DE,0
510305,9433,3700,20030539.0,DT,0
510306,9542,810,20040500.0,DE,0
510307,9598,4500,20040716.0,DE,0
510308,9627,810,20000009.0,LB,0
510309,9633,4500,20010047.0,LB,0
510310,9640,4500,20020427.0,LB,0
510311,9649,810,20000009.0,LB,0
510312,9693,4500,20010047.0,LB,0
510313,9705,4500,19940007.0,DT,0
510314,9714,810,20030608.0,DT,0
510315,9729,4500,19940007.0,DT,0
510316,9894,810,20000009.0,LB,0
510317,9904,5110,20040005.0,S,0
510318,9935,5110,19970003.0,CB,0
510319,9943,5110,20000042.0,DT,0
510320,9944,5110,20000042.0,DT,0
510321,10008,325,20000186.0,DE,0
510322,10010,920,19990052.0,DT,0
510323,10031,325,20030010.0,LB,0
510324,10099,325,20030010.0,LB,0
510325,10101,325,19990430.0,DT,0
510326,10136,610,19980417.0,LB,0
510327,10223,920,19970156.0,DE,0
510328,10227,610,20010046.0,DE,0
510329,10230,610,19940008.0,DT,0
510330,10255,920,19970156.0,DE,0
510331,10354,920,20010004.0,DE,0
510332,10442,920,20040117.0,DE,0
510333,10448,920,19990052.0,DT,0
510334,10478,920,20040117.0,DE,0
510335,10676,1400,19990031.0,LB,0
510336,10745,920,19980017.0,LB,0
510337,10770,920,20010004.0,DE,0
510338,10771,920,20010004.0,DE,0
510339,10797,920,19970151.0,DT,0
510340,10824,920,20040096.0,LB,0
510341,10865,2200,20040686.0,DE,0
510342,10898,920,19980105.0,DT,0
510343,10943,2700,19990025.0,S,0
510344,10960,2700,19930145.0,DE,0
510345,10989,2700,19970073.0,DE,0
510346,11048,2700,20010609.0,DT,0
510347,11053,920,20010004.0,DE,0
510348,11068,920,20000090.0,LB,0
510349,11075,2700,19960154.0,LB,0
510350,11163,920,19960016.0,DE,0
510351,11184,920,19960016.0,DE,0
510352,11189,3200,20020126.0,DL,0
510353,11255,920,20000160.0,LB,0
510354,11270,920,20030259.0,DE,0
510355,11316,3410,20040097.0,LB,0
510356,11337,3410,20040097.0,LB,0
510357,11351,3410,20020152.0,LB,0
510358,11367,920,20040056.0,FS,0
510359,11406,920,20010004.0,DE,0
510360,11459,920,20010004.0,DE,0
510361,11460,920,19960016.0,DE,0
510362,11493,920,19960002.0,LB,0
510363,11517,920,19960016.0,DE,0
510364,11535,920,20040056.0,FS,0
510365,11539,3900,19990109.0,DE,0
510366,11563,920,20010004.0,DE,0
510367,11569,3900,19990073.0,OLB,0
510368,11571,920,20040096.0,LB,0
510369,11586,3900,19940162.0,DL,0
510370,11625,325,20010062.0,CB,0
510371,11632,325,19960026.0,LB,0
510372,11654,1050,19970017.0,DL,0
510373,11725,1050,19970017.0,DL,0
510374,11726,1050,19970017.0,DL,0
510375,11798,1050,19990491.0,DL,0
510376,11849,1050,20040161.0,DL,0
510377,11874,1050,20040161.0,DL,0
510378,11910,1050,20010114.0,DL,0
510379,11977,920,19960002.0,LB,0
510380,12050,1050,19990020.0,DL,0
510381,12083,1050,20010003.0,DL,0
510382,12085,1050,19960200.0,DL,0
510383,12133,1540,20030144.0,LB,0
510384,12199,1540,20040495.0,DE,0
510385,12207,1050,20030611.0,LB,0
510386,12252,1050,19970017.0,DL,0
510387,12256,1050,19970017.0,DL,0
510388,12369,3200,19960086.0,LB,0
510389,12370,3200,19970091.0,LB,0
510390,12373,3200,19940004.0,LB,0
510391,12423,1050,20030052.0,LB,0
510392,12432,1050,20020141.0,LB,0
510393,12444,1050,20030052.0,LB,0
510394,12453,1050,20010003.0,DL,0
510395,12455,1050,20030084.0,DB,0
510396,12522,1050,19970017.0,DL,0
510397,12560,3430,20040143.0,S,0
510398,12581,3700,19990016.0,DE,0
510399,12657,3700,19960061.0,FS,0
510400,12702,1050,19990020.0,DL,0
510401,12723,3700,20010063.0,LB/DE,0
510402,12740,1050,20010003.0,DL,0
510403,12793,1050,20030052.0,LB,0
510404,12838,3900,20010458.0,DT,0
510405,12849,3900,20020452.0,LB,0
510406,12858,1050,20030084.0,DB,0
510407,12874,3900,19980117.0,CB,0
510408,12876,3900,19990109.0,DE,0
510409,12919,1050,19990020.0,DL,0
510410,12973,4400,20040098.0,LB,0
510411,13042,5110,19980239.0,DE,0
510412,13104,5110,20010505.0,DL,0
510413,13129,5110,19970021.0,DL,0
510414,13194,1200,19980163.0,DE,0
510415,13217,810,20000479.0,DE,0
510416,13224,1200,19980163.0,DE,0
510417,13272,1200,19980008.0,DE,0
510418,13274,1200,19980163.0,DE,0
510419,13307,810,20030014.0,DE,0
510420,13334,1200,19970052.0,DE,0
510421,13337,1200,19980163.0,DE,0
510422,13399,1200,19980008.0,DE,0
510423,13416,1050,19990020.0,DL,0
510424,13628,1540,20040140.0,LB,0
510425,13636,1200,20040205.0,CB,0
510426,13747,1200,19950241.0,DT,0
510427,13765,1200,19970052.0,DE,0
510428,13778,1200,20030680.0,LB,0
510429,13806,2310,20030230.0,DT,0
510430,13836,3300,20040060.0,LB,0
510431,13882,1200,20010526.0,S,0
510432,13942,1200,19970052.0,DE,0
510433,13981,3300,20020025.0,DE,0
510434,13993,3300,20040018.0,DE,0
510435,14036,1200,19980008.0,DE,0
510436,14066,3410,20040136.0,S,0
510437,14100,1200,19980008.0,DE,0
510438,14103,1200,19960166.0,DT,0
510439,14115,3410,20030056.0,DE,0
510440,14165,1200,19980008.0,DE,0
510441,14304,3700,19980072.0,LB,0
510442,14358,1200,19960166.0,DT,0
510443,14365,3900,19990109.0,DE,0
510444,14367,3900,19970008.0,LB,0
510445,14374,1200,19980008.0,DE,0
510446,14384,1200,19960093.0,CB,0
510447,14415,3900,19980117.0,CB,0
510448,14447,3900,20020128.0,LB,0
510449,14464,3900,19970008.0,LB,0
510450,14573,1200,20040557.0,LB,0
510451,14613,1200,20040205.0,CB,0
510452,14626,1200,20040557.0,LB,0
510453,14653,5110,19970003.0,CB,0
510454,14703,5110,19970003.0,CB,0
510455,14716,1200,19960166.0,DT,0
510456,14734,1200,19960166.0,DT,0
510457,14757,5110,19980239.0,DE,0
510458,14759,5110,20030589.0,LB,0
510459,14766,5110,20000059.0,LB,0
510460,14831,1400,20010133.0,DT,0
510461,14853,1400,20010133.0,DT,0
510462,14858,3800,20030018.0,DE,0
510463,14874,1400,20010087.0,DE,0
510464,14879,3800,20030018.0,DE,0
510465,15068,1400,20010133.0,DT,0
510466,15218,1400,19950015.0,DL,0
510467,15245,750,20020570.0,DT,0
510468,15329,1400,19970028.0,DE,0
510469,15366,1400,19970028.0,DE,0
510470,15451,1400,20010133.0,DT,0
510471,15506,1400,19920012.0,DE,0
510472,15508,1400,19950020.0,DT,0
510473,15513,2120,19970114.0,DT,0
510474,15543,1400,20010087.0,DE,0
510475,15574,1400,19990464.0,CB,0
510476,15659,1400,20010087.0,DE,0
510477,15737,2200,20020238.0,DE,0
510478,15807,1400,20010087.0,DE,0
510479,15846,2310,20040036.0,DT,0
510480,15961,1400,19920012.0,DE,0
510481,16041,1400,19930082.0,S,0
510482,16057,1400,19950015.0,DL,0
510483,16094,1400,20000045.0,S,0
510484,16203,1400,20010087.0,DE,0
510485,16315,1400,20000045.0,S,0
510486,16317,4400,19980495.0,DT,0
510487,16414,1400,19930095.0,DE,0
510488,16426,1400,20010087.0,DE,0
510489,16427,1400,20020231.0,DT,0
510490,16443,3800,19970057.0,LB,0
510491,16526,1540,20000517.0,DE,0
510492,16534,3800,19970086.0,DE,0
510493,16623,610,19980013.0,LB,0
510494,16675,610,19960252.0,DE,0
510495,16694,1540,19990070.0,DE,0
510496,16705,610,20040669.0,DE,0
510497,16729,610,20010539.0,LB,0
510498,16755,1540,20040490.0,LB,0
510499,16781,1540,19990070.0,DE,0
510500,16806,1540,20030066.0,DE,0
510501,16830,810,20030116.0,DT,0
510502,16876,810,20000254.0,S,0
510503,16925,1800,20030029.0,LB,0
510504,17087,2120,20040027.0,LB,0
510505,17092,1540,20000517.0,DE,0
510506,17116,1540,20030144.0,LB,0
510507,17122,2120,19980051.0,LB,0
510508,17151,1540,20000517.0,DE,0
510509,17217,1540,20010123.0,DT,0
510510,17227,1540,20000517.0,DE,0
510511,17282,2200,19990058.0,DT,0
510512,17300,2200,20000028.0,LB,0
510513,17368,2200,20030138.0,DE,0
510514,17433,1540,20000517.0,DE,0
510515,17438,3000,20040020.0,DE,0
510516,17441,1540,20030066.0,DE,0
510517,17474,1540,20020035.0,DE,0
510518,17497,1540,20040037.0,LB,0
510519,17514,3000,19990119.0,LB,0
510520,17520,1540,20000517.0,DE,0
510521,17627,3700,19990016.0,DE,0
510522,17635,3700,19960061.0,FS,0
510523,17648,1540,20030144.0,LB,0
510524,17684,1540,19940001.0,DT,0
510525,17714,3700,19990016.0,DE,0
510526,17724,3700,19990016.0,DE,0
510527,17856,1540,19990070.0,DE,0
510528,17883,1540,20030066.0,DE,0
510529,17958,5110,20000042.0,DT,0
510530,17966,5110,20000042.0,DT,0
510531,18090,1800,20000098.0,LB,0
510532,18232,1800,20000034.0,S,0
510533,18283,1200,19980163.0,DE,0
510534,18369,1800,20030700.0,DT,0
510535,18395,1800,20000149.0,DE,0
510536,18429,1800,20030029.0,LB,0
510537,18466,1540,19990070.0,DE,0
510538,18556,2250,20040249.0,DE,0
510539,18606,1800,20000149.0,DE,0
510540,18631,2250,20040039.0,LB,0
510541,18803,1800,20030700.0,DT,0
510542,18840,1800,20000149.0,DE,0
510543,18841,1800,20000149.0,DE,0
510544,18855,1800,20030147.0,DT,0
510545,18892,3000,19990009.0,LB,0
510546,18921,1800,20000195.0,CB/S,0
510547,18986,1800,20030079.0,DE/DT,0
510548,18997,1800,19970452.0,DE,0
510549,19024,3000,20040088.0,DE,0
510550,19144,1800,20030257.0,LB,0
510551,19173,3300,20030155.0,DE,0
510552,19181,3300,20010070.0,LB,0
510553,19198,1800,19990451.0,DE,0
510554,19208,1800,19990451.0,DE,0
510555,19261,1800,20000034.0,S,0
510556,19285,1800,20000149.0,DE,0
510557,19292,1800,20020156.0,DE,0
510558,19304,1800,19970452.0,DE,0
510559,19405,4600,20040023.0,DT,0
510560,19469,4600,20040570.0,DE,0
510561,19499,4600,20040565.0,DE,0
510562,19510,4600,20040565.0,DE,0
510563,19525,1800,20030700.0,DT,0
510564,19530,4600,20030655.0,LB,0
510565,19546,4600,20030685.0,DT,0
510566,19574,1800,19970452.0,DE,0
510567,19616,1800,20020156.0,DE,0
510568,19698,1800,19990094.0,DT,0
510569,19718,1800,20000149.0,DE,0
510570,19948,1050,19990020.0,DL,0
510571,19962,1050,19990451.0,DL,0
510572,19973,1050,20000120.0,DL,0
510573,19978,1050,19980100.0,DL,0
510574,20015,1050,19990020.0,DL,0
510575,20037,2120,20000251.0,LB,0
510576,20045,1050,20000120.0,DL,0
510577,20098,2120,20040027.0,LB,0
510578,20152,2120,20040698.0,DE,0
510579,20162,2120,20030751.0,DE,0
510580,20207,2120,20040210.0,LB,0
510581,20295,1800,20000149.0,DE,0
510582,20324,1800,20000149.0,DE,0
510583,20389,2200,20020011.0,DE,0
510584,20408,2200,20020238.0,DE,0
510585,20412,2120,20040010.0,CB,0
510586,20433,2120,20040010.0,CB,0
510587,20491,2200,20020011.0,DE,0
510588,20507,2200,20030138.0,DE,0
510589,20526,2200,20020011.0,DE,0
510590,20610,2120,19970114.0,DT,0
510591,20697,2120,20040027.0,LB,0
510592,20768,3000,20030009.0,DT,0
510593,20805,3000,19960151.0,DT,0
510594,20856,2120,19980051.0,LB,0
510595,20858,3000,19960057.0,DE,0
510596,20869,3000,20000025.0,DT,0
510597,20875,2120,20000197.0,DE,0
510598,20923,2120,19970034.0,LB,0
510599,21157,4400,20030062.0,S,0
510600,21172,4400,20040098.0,LB,0
510601,21176,2120,19980051.0,LB,0
510602,21244,4900,20040481.0,DE,0
510603,21331,4900,20010400.0,DT,0
510604,21377,2100,20040071.0,DT,0
510605,21409,2100,20040071.0,DT,0
510606,21432,2100,20000030.0,LB,0
510607,21454,2120,20030067.0,LB,0
510608,21551,2200,20020011.0,DE,0
510609,21636,2200,20020011.0,DE,0
510610,21688,2200,20020011.0,DE,0
510611,21753,2200,19990058.0,DT,0
510612,21841,1400,20010087.0,DE,0
510613,21882,2200,20020238.0,DE,0
510614,21960,2200,19990138.0,DE,0
510615,21963,2200,20020042.0,DT,0
510616,21978,2200,20000028.0,LB,0
510617,22179,2120,19980051.0,LB,0
510618,22183,2200,20030138.0,DE,0
510619,22184,2200,20030138.0,DE,0
510620,22233,2200,20020238.0,DE,0
510621,22241,2200,20030138.0,DE,0
510622,22250,2200,20040686.0,DE,0
510623,22373,2200,20020011.0,DE,0
510624,22386,2250,19980120.0,LB,0
510625,22472,2200,20020011.0,DE,0
510626,22476,2200,20030138.0,DE,0
510627,22524,2200,20020011.0,DE,0
510628,22539,3000,20030009.0,DT,0
510629,22575,2200,20020011.0,DE,0
510630,22685,3430,20000013.0,DE,0
510631,22703,2200,20020011.0,DE,0
510632,22704,2200,20020011.0,DE,0
510633,22715,3430,20030150.0,DE,0
510634,22754,3430,20020022.0,DE,0
510635,22756,3430,20040234.0,DE,0
510636,22780,3430,20030713.0,LB,0
510637,22815,2200,20030138.0,DE,0
510638,22859,2200,19990058.0,DT,0
510639,22869,2200,20030138.0,DE,0
510640,22890,2520,19910025.0,DT,0
510641,22946,2200,19990138.0,DE,0
510642,23000,4400,19960098.0,LB,0
510643,23038,4400,19980075.0,LB,0
510644,23085,2200,20020011.0,DE,0
510645,23099,4400,19980075.0,LB,0
510646,23106,4400,19980075.0,LB,0
510647,23130,2200,19990058.0,DT,0
510648,23146,2200,20000028.0,LB,0
510649,23204,2200,20020011.0,DE,0
510650,23227,2100,20040057.0,DE,0
510651,23274,2200,20020238.0,DE,0
510652,23279,2200,20020238.0,DE,0
510653,23291,2200,20020011.0,DE,0
510654,23297,2200,20020011.0,DE,0
510655,23366,2250,20020009.0,DT,0
510656,23376,2250,19940088.0,DE,0
510657,23432,2250,20040039.0,LB,0
510658,23458,2250,19980120.0,LB,0
510659,23468,2250,19990036.0,LB,0
510660,23482,1400,20010087.0,DE,0
510661,23596,1400,20040017.0,LB,0
510662,23627,2250,19990036.0,LB,0
510663,23693,2250,20020009.0,DT,0
510664,23709,1540,19940127.0,S,0
510665,23771,1540,20000517.0,DE,0
510666,23780,1540,19940001.0,DT,0
510667,23813,1800,20000149.0,DE,0
510668,23882,1800,19990094.0,DT,0
510669,23969,2250,20020167.0,DE,0
510670,23997,2250,19980120.0,LB,0
510671,24053,2250,20040249.0,DE,0
510672,24059,2120,19980051.0,LB,0
510673,24066,2250,19990036.0,LB,0
510674,24084,2250,20020009.0,DT,0
510675,24103,2120,20040027.0,LB,0
510676,24180,2200,20030138.0,DE,0
510677,24300,2310,20040126.0,DE,0
510678,24307,2250,20010013.0,DT,0
510679,24341,2250,19980120.0,LB,0
510680,24346,2310,19980475.0,DE,0
510681,24357,2250,20010013.0,DT,0
510682,24368,2250,19990036.0,LB,0
510683,24381,2250,20020089.0,LB,0
510684,24394,2310,19980462.0,DT,0
510685,24396,2310,19960068.0,DT,0
510686,24431,2250,20020089.0,LB,0
510687,24488,2250,20030259.0,DE,0
510688,24539,2250,19940088.0,DE,0
510689,24552,2250,20000057.0,S,0
510690,24559,3900,20000137.0,LB,0
510692,24703,2250,20030176.0,DE,0
510693,24718,2250,19980181.0,DT,0
510694,24724,4900,20030457.0,CB,0
510695,24725,4900,20030715.0,S,0
510696,24819,2250,20010013.0,DT,0
510697,24839,2100,20040042.0,DE,0
510698,24863,2250,19980120.0,LB,0
510699,24870,2250,19980120.0,LB,0
510700,24888,2100,20030126.0,DT,0
510701,24925,2310,19960068.0,DT,0
510702,24962,2310,20000054.0,CB,0
510703,24973,2310,20040126.0,DE,0
510704,25031,2310,20040126.0,DE,0
510705,25075,2310,19960068.0,DT,0
510706,25181,750,20020002.0,DE,0
510707,25187,750,20010011.0,LB,0
510708,25193,750,20020002.0,DE,0
510709,25295,1050,19990020.0,DL,0
510710,25323,2310,20020006.0,DT,0
510711,25366,1050,20010486.0,DL,0
